xHandle,displayName,walletAddress,followers,ethosScore,totalSupply,uniqueCollectors,collectorDensity,commonSupply,rareSupply,legendarySupply,totalXeetsAllTime,totalXeetsExclXeetsgiving,organicXeetsCompetitive,cancelledXeets,competitiveTournamentCount,casualEntryCount,avgDifficultyAdjustedPercentile,medianDifficultyAdjustedPercentile,signalRatioAvg,cryptoCreatorRank,cryptoCreatorXeets,multiplierBreadth,nicheDiversity,bestRank,avgRankCompetitive,osFloorCommon,xeetFloorCommon,lastSalePriceCommon,bestOfferCommon,xeetListingsCommon,osListingsCommon,osFloorRare,xeetFloorRare,lastSalePriceRare,bestOfferRare,xeetListingsRare,osListingsRare,osFloorLegendary,xeetFloorLegendary,lastSalePriceLegendary,bestOfferLegendary,xeetListingsLegendary,osListingsLegendary,rarityPremiumRatio,ethSaleCount,ethSaleVolume,uniqueBuyers,daysSinceLastSale,highestSaleCommon,highestSaleRare,highestSaleLegendary,priceTrajectory,saleVelocity30d,buyerConcentration,ownCardsHeld,totalCardsHeld,deckReachScore,deckReachRank,xeetBalance
aibra,Aibra,0xfc961534a0a55b925db2c5ee546c8a019c0d78d5,7688.0,1685.0,68,65,0.9559,57,10,1,2755.8123509999996,2745.1522299999997,2311.7352769999998,0.0,4,1,0.9462246728565138,0.9461399651043285,0.7208214979369953,1546.0,1405.550663,1,2,17.0,1348.0,0.0025,100.0,0.0008,0.028,2,3,0.025,2000.0,,0.028,1,1,,,,0.028,0,0,10.0,2,0.0016,2,0.0,0.0008,,,,2,1.0,1,19,62.1,332.0,645
0xrif0,RiF0,0x01deba3a0a7cdcb7d735032c0c60ac3bfe858f15,1796.0,1399.0,94,83,0.883,83,9,2,12.903563,12.903563,0.0,0.0,0,5,,,,,,0,2,,,0.0099,448.0,0.0005,0.028,3,1,0.03,,,0.028,0,1,,,,0.028,0,0,3.03030303030303,2,0.0013,2,16.0,0.0008,,,,2,1.0,0,0,,,1140
0xxNathan,Nathan,0xc8ea0adccd95d696a8ae33053f92e9be60ba0473,24547.0,1535.0,92,85,0.9239,75,14,3,3308.6411200000002,3295.817879,2610.093831,663.498951,3,2,0.9698387836657294,0.9809320146128486,0.7500189377251026,521.0,2005.347849,0,2,140.0,434.3333333333333,0.00499999999999,300.0,0.0005,0.028,4,3,0.018,2999.0,0.0022,0.028,2,1,2.22,,,0.028,0,1,3.6000000000071997,3,0.0033,3,1.0,0.0006,0.0022,,-0.00014598801587914075,3,1.0,2,48,92.6,122.0,1263
AnIdiot,AnIdiot,0x18a67086ef38708a203fa1fa9f458e32d03690a4,10103.0,1236.0,97,84,0.866,82,15,0,2003.000395,2003.000395,1552.480492,0.0,5,2,0.8372408415356045,0.896969696969697,0.605979265504021,2633.0,1141.948656,2,3,26.0,3333.6,0.0194,499.0,0.001,0.028,2,2,0.09,,0.0005,0.028,0,1,,,,0.028,0,0,4.639175257731958,2,0.0015,2,3.0,0.001,0.0005,,,2,1.0,6,65,97.7,77.0,13
0xmani,MANI,0x90e21986e199b433b56b5e9e386dda39f8ddf912,10891.0,1643.0,95,90,0.9474,76,18,1,2845.7038359999997,2834.928376,2834.928376,0.0,3,0,0.9940833646902313,0.9949026825051587,0.9112802652686222,457.0,2060.122014,0,1,35.0,294.3333333333333,0.00398,130.0,0.0009,0.028,3,5,0.1,3000.0,,0.028,1,1,,,,0.028,0,0,25.12562814070352,2,0.0019,2,36.0,0.001,,,,0,1.0,1,30,85.9,174.0,0
Drewfromweb3,Drew,0xa3ba014ce323233222f436bda7d5e449cd9fc499,6379.0,1377.0,86,81,0.9419,69,17,0,514.805426,514.805426,449.282506,0.0,1,6,0.8709497518264459,0.8709497518264459,0.8996726505082305,11570.0,449.282506,0,4,11570.0,11570.0,,450.0,0.0014,0.028,2,0,0.00699999999997,,,0.028,0,2,,,,0.028,0,0,,1,0.0014,1,31.0,0.0014,,,,0,1.0,0,0,,,0
AlphaWolfPRMR,AlphaWolf,0xf8ba17717f165a487726a0a214e34797499834d2,6141.0,1397.0,87,80,0.9195,78,9,0,2363.422434,2353.325455,2008.202592,0.0,4,4,0.9338779441368457,0.9737492657571349,0.7529084875453036,2867.0,1105.475106,1,3,28.0,911.75,0.0021,350.0,0.0005,0.028,2,2,,4500.0,,0.028,1,0,,,,0.028,0,0,,2,0.0010999999999999998,2,1.0,0.0006,,,,1,1.0,0,0,,,62
sirceen,ceen,0xcf9b812e86374c38844506f3264bc11b2f0a2f98,12590.0,1235.0,78,75,0.9615,67,10,1,277.27002500000003,266.770866,266.77086599999996,0.0,2,0,0.7761640139906252,0.7761640139906252,0.4132315210148066,21624.0,216.064479,0,1,6952.0,14288.0,,250.0,0.0011,0.028,3,0,,,,0.028,0,0,,,,0.028,0,0,,3,0.0067,2,0.0,0.005,,,-0.0035481963693280096,2,0.6666666666666666,2,17,81.8,212.0,14
0xTJustin,JuStin (Creator arc),0x844ce97427cfef0bcb17911ca221ed4b4f0af166,5506.0,1383.0,79,70,0.8861,64,15,0,5588.554934,5588.554934,5150.394366,75.976102,12,12,0.9537328115979609,0.9822413614935684,0.6557425191960733,1734.0,1341.056467,0,7,4.0,202.0,0.00209999999997,350.0,0.0011,0.028,4,3,0.0555,2000.0,0.0005,0.028,1,1,,,,0.028,0,0,26.42857142894898,3,0.0027,3,3.0,0.0011,0.0011,,-0.0006036181811237588,1,1.0,0,0,,,81
Shivfreespirit,Shiv ✍,0x126902db5abf36f809ffe14b6f1b8065b53a4f42,13002.0,1371.0,87,83,0.954,73,14,0,4020.7652240000007,4010.1764290000006,3764.5446100000004,5.128158,4,8,0.9534972480595106,0.9626761713552746,0.6707730347629138,929.0,1667.271185,1,4,36.0,312.5,0.00478999999999,200.0,0.0007,0.028,2,4,,,,0.028,0,0,,,,0.028,0,0,,2,0.0017000000000000001,2,37.0,0.001,,,,0,1.0,1,33,93.9,114.0,485
Meta_ZET,ZET 💪❤️,0xadb040f4f27ea941bccac56b763f577da2ed0311,6842.0,1298.0,83,73,0.8795,72,10,1,1662.0667640000001,1662.0667640000001,1258.921837,18.665,5,11,0.8866766583981439,0.9095013216905758,0.5213858121318266,5845.0,770.486609,1,7,21.0,1817.0,0.025,1500.0,,0.028,1,2,0.1,10000.0,0.0018,0.028,1,1,,,,0.028,0,0,4.0,1,0.0018,1,16.0,,0.0018,,,1,1.0,4,125,99.7,23.0,2055
0xTama_,Tama,0xef6d7235d14fbf93f454050f2951caa0f7bcf4b7,5336.0,1278.0,84,80,0.9524,67,16,1,181.144292,181.144292,78.966632,0.0,1,6,0.8817606700525706,0.8817606700525706,0.3217424291313323,,,0,4,3981.0,3981.0,0.003,170.0,,0.028,1,1,,,,0.028,0,0,,,,0.028,0,0,,0,0.0,0,,,,,,0,,0,0,,,62
doc_noonoo,doc_noonoo,0x9b9cc63626692b73b65b315cb586a7b543d3391f,5080.0,1400.0,68,61,0.8971,57,11,0,207.255983,207.255983,201.265405,0.0,1,3,0.7497852880486309,0.7497852880486309,0.9517086257322763,22433.0,201.265405,0,1,22433.0,22433.0,0.00898999999999,400.0,0.001,0.028,1,2,0.004998,,,0.028,0,1,,,,0.028,0,0,0.555951056730318,2,0.0021000000000000003,2,38.0,0.0011,,,,0,1.0,0,0,,,294
kaitoxbt,Kaito,0x031a9d3b2c47a3e3a06b335ba32a785a3e1fef29,12059.0,1365.0,89,81,0.9101,71,18,0,2201.608896,2191.236198,2137.0600879999997,0.0,3,10,0.9744931658412538,0.9787280225743434,0.7599416301544263,1228.0,1521.189151,0,5,98.0,908.3333333333334,0.00579989999999,,0.0006,0.028,0,4,,,0.0018,0.028,0,0,,,,0.028,0,0,,3,0.0034999999999999996,3,23.0,0.0011,0.0018,,0.0003663759194561605,2,1.0,0,0,,,256
BawsaXBT,BAWSA,0xdf87aba79280758298e7862c01d8855162541a76,32829.0,1286.0,96,90,0.9375,80,16,0,4985.069187,4929.004436,4466.012208,0.0,7,1,0.9534918047251838,0.9878787878787879,0.7239313446812146,305.0,2275.843347,2,3,4.0,324.2857142857143,0.007,500.0,,0.028,1,3,,,,0.028,0,0,,,,0.028,0,0,,0,0.0,0,,,,,,0,,1,14,40.7,456.0,6131
heycape_,Cape 👊,0x9d3f56186ce4ba86214ae9127e07491f2449d698,52959.0,1601.0,83,79,0.9518,70,13,0,4128.702056,4128.702056,3978.3303499999997,0.0,3,3,0.9906673702306646,0.995658780117213,0.7933296126363585,225.0,2623.224437,0,3,20.0,319.0,0.005,498.0,,0.028,1,4,0.015,1500.0,0.0011,0.028,1,1,,,,0.028,0,0,3.0,1,0.0011,1,3.0,,0.0011,,,1,1.0,1,39,94.4,107.0,46
greenytrades,Greeny,0x2e019cdbabf43b699d68b7c080b1cb9de69820ba,43093.0,1483.0,94,72,0.766,76,15,3,16479.428255999996,16454.923690999996,14695.826282,0.0,10,2,0.9750245760297958,0.998222016079159,0.8200683563039626,127.0,3776.444449,2,5,2.0,66.0,0.0248,2500.0,0.0014,0.028,1,3,,2000.0,,0.028,1,0,,,,0.028,0,0,,1,0.0014,1,39.0,0.0014,,,,0,1.0,0,0,,,6200
whemohere,whemo,0x381644fd304d93056613215f4699d12ba3926ba6,1204.0,1341.0,93,81,0.871,77,16,0,2504.1709130000004,2494.0333350000005,2078.786083,0.0,5,8,0.9861550706884694,0.9948617422554873,0.5849378600088965,,,2,6,19.0,92.0,0.0016,200.0,0.0006,0.028,3,6,0.09,,0.0011,0.028,0,1,,,,0.028,0,0,56.24999999999999,2,0.0017000000000000001,2,15.0,0.0006,0.0011,,,2,1.0,0,3,55.0,372.0,213
apurvajain24,Apurva Jain,0xd96ceb1036828e29d00fde0b239cf6c72c1afffc,8677.0,1442.0,83,73,0.8795,63,20,0,205.035613,205.035613,205.035613,0.0,2,0,0.7623386882581612,0.7623386882581612,0.4173666465031145,25738.0,152.844016,0,1,6338.0,16038.0,0.002098,95.0,0.0006,0.028,5,4,0.00489999999997,,,0.028,0,3,,,,0.028,0,0,2.335557673960915,4,0.003,4,20.0,0.001,,,-0.000363579406542214,3,1.0,0,0,,,112
WithEsibe,Esibe,0x697edefe82eee238e686961fd30c44148adf3259,5859.0,1288.0,105,92,0.8762,86,16,3,2612.2762049999997,2612.2762049999997,2360.5287289999997,0.0,5,11,0.9639349013496143,0.9871428571428571,0.7219001440863775,13116.0,395.765358,1,6,12.0,2668.2,0.0055,1398.0,,0.028,2,3,,,,0.028,0,0,,,,0.028,0,0,,0,0.0,0,,,,,,0,,1,15,92.3,124.0,32
Tuteth_,tut™,0x75775181080b3684cc3be770ba070d1ecc1ec50d,25098.0,1645.0,91,84,0.9231,80,11,0,10126.569162,10126.569162,9279.367745,12.449898,8,4,0.9609873063089489,0.9966991341991343,0.855360585796868,254.0,2474.71491,2,4,4.0,50.75,0.033,4670.0,,0.028,3,3,,,,0.028,0,0,,,,0.028,0,0,,0,0.0,0,,,,,,0,,1,60,98.2,66.0,5702
FFVV1211,FFV,0x57f1d3ae3f15e79dd826024ec52b4d858e907e22,70731.0,1790.0,86,80,0.9302,80,6,0,7487.653845,7461.451865999999,7405.875726,0.0,5,4,0.984639341807814,0.9905551100418782,0.8819187952121486,59.0,5832.770132,0,5,16.0,114.0,0.00688,680.0,0.00688,0.028,2,5,,,,0.028,0,0,,,,0.028,0,0,,4,0.00978,4,24.0,0.00688,,,0.006437632257395286,1,1.0,0,0,,,8828
waleswoosh,wale.moca 🐳,0xa6a279ae513d06acd243eba5406e3cebed342fb8,172546.0,1793.0,79,61,0.7722,67,12,0,15527.786741999998,15498.440375999999,15051.639706,422.80067,12,0,0.9580862632270112,0.9825903338663492,0.7717311086841065,15.0,8216.797471,0,6,3.0,110.16666666666667,0.09,7499.0,,0.028,3,4,3.0,,,0.028,0,1,,,,0.028,0,0,33.333333333333336,0,0.0,0,,,,,,0,,3,171,99.5,27.0,19958
Aurelius_1988,Aurelius 🐐,0xa66bd570795cfb791916ee6cb7a8e4d7ad391873,6316.0,1219.0,94,81,0.8617,73,20,1,6277.349549999999,6277.349549999999,5091.205055,20.2487,6,12,0.9325149104741789,0.976499270856094,0.8816653793487251,2226.0,1219.348767,1,6,7.0,438.5,0.0044,550.0,0.0011,0.028,1,2,0.075,5500.0,,0.028,1,1,,,,0.028,0,0,17.045454545454543,3,0.0029000000000000002,2,0.0,0.0011,,,0.00024083551569658386,3,0.6666666666666666,0,0,,,89
beijingdou,Josh Ong,0xaf469c4a0914938e6149cf621c54fb4b1ec0c202,139776.0,1495.0,93,71,0.7634,78,14,1,19709.358890000003,19691.714547000003,14993.250223000001,271.855477,30,0,0.9405921479919755,0.9949222550857997,0.6590012811048435,253.0,2476.502586,10,7,2.0,47.333333333333336,,,0.001,0.028,0,0,,,,0.028,0,0,5.0,,,0.028,0,1,,1,0.001,1,11.0,0.001,,,,1,1.0,4,96,96.7,87.0,11747
Deviled_meggs_,Deviled Meggs,0xedaf40cc267f211dcd584f858c8667e7f194f413,40410.0,1224.0,76,74,0.9737,70,5,1,1613.8966289999998,1591.688991,1542.22042,0.0,2,5,0.9711445171582596,0.9711445171582596,0.7883526130516012,2679.0,1134.108774,0,3,937.0,1808.0,0.0021,800.0,0.002099999997,0.028,1,1,,,,0.028,0,0,,,,0.028,0,0,,1,0.002099999997,1,0.0,0.002099999997,,,,1,1.0,0,0,,,1391
DaSpookyMan,Spooky,0x2e2ca82bec9aae7cd637f411d7623df5526f475c,7206.0,1268.0,85,79,0.9294,74,10,1,886.4869699999999,886.4869699999999,870.3265700000001,0.0,2,1,0.9205403600135129,0.9205403600135129,0.5206939213124042,5844.0,770.496642,0,2,3156.0,4500.0,0.002,399.0,0.0008,0.028,2,2,,,,0.028,0,0,,,,0.028,0,0,,2,0.0016,1,24.0,0.0008,,,,2,0.5,0,0,,,56
wilson_,WILSON,0x73b2e83fa1ee3057053350e830ecc3b535672b62,158394.0,1333.0,92,89,0.9674,75,16,1,3223.8902199999993,3223.8902199999993,3125.4547979999998,0.0,4,8,0.9727672994303822,0.9793896137349312,0.5920060827122757,2781.0,1118.93118,1,4,47.0,744.25,0.002797,,0.0006,0.028,0,3,0.01,,0.0011,0.028,0,2,,,,0.028,0,0,3.5752592062924564,4,0.0031,4,19.0,0.0008,0.0011,,0.0001547411511251573,4,1.0,1,13,18.4,656.0,2317
_Craig_,Craig,0x676097d4a5830079ae978a323ce7303a155979a4,22205.0,1462.0,89,83,0.9326,75,13,1,1552.082358,1552.082358,1183.932609,0.0,5,0,0.9348448564889082,0.9425584365440018,0.6494313150823585,10858.0,479.282852,2,2,10.0,2577.8,0.003,,0.0005,0.028,0,2,,,,0.028,0,0,,,,0.028,0,0,,2,0.0010999999999999998,1,19.0,0.0006,,,,2,0.5,1,44,98.7,58.0,1662
huseyin1tekin,Sennin,0x67fecd1bd5b84698d93b3f603e530616a1645e4e,44231.0,1618.0,93,88,0.9462,84,8,1,3088.2768980000005,3088.2768980000005,3076.888471,0.0,3,3,0.9920012381790193,0.9984852534972823,0.8412217701702515,1957.0,1278.704912,0,3,22.0,676.6666666666666,0.04998,1500.0,0.009,0.028,1,3,,,,0.028,0,0,,,,0.028,0,0,,1,0.009,1,35.0,0.009,,,,0,1.0,5,234,100.5,6.0,5221
krpisoweb3,krp,0xf1342fbd31b3d35f5a56582f00bbaa91f08bd091,4597.0,1510.0,76,73,0.9605,61,13,2,365.330696,365.330696,363.61533899999995,0.0,2,3,0.748616653322624,0.748616653322624,0.5142494130873763,15108.0,337.519213,0,3,11254.0,13181.0,0.0035,300.0,0.0005,0.028,4,2,0.003,400.0,,0.028,1,1,,,,0.028,0,0,0.8571428571428571,3,0.0019,3,1.0,0.0009,,,-0.00041978391834366686,2,1.0,1,9,19.4,648.0,126
molusol,molu,0x8283b39dceeb248da46e0b392b56cfd5c9ab8303,13644.0,1305.0,74,65,0.8784,62,12,0,2339.4488069999998,2339.4488069999998,2313.773413,0.0,2,1,0.94476852626426,0.94476852626426,0.6718873574680346,328.0,2225.250122,0,2,328.0,1962.0,0.00489899999999,139.0,0.00119,0.028,2,1,0.09,600.0,,0.028,1,1,,,,0.028,0,0,18.37109614210731,2,0.00169,2,0.0,0.00119,,,,2,1.0,0,0,,,1069
CryptoVonDoom,VonDoom ☕️,0x591f8a2decc1c86cce0c7bea22fa921c2c72fb95,195157.0,1327.0,76,71,0.9342,65,6,5,9619.781274999998,9597.036074999998,7570.028284,144.444504,15,5,0.9574562146676823,0.9955156950672646,0.767392979429687,227.0,2607.273115,3,6,1.0,59.0,0.02999,,,0.028,0,1,,,,0.028,0,0,5.0,,,0.028,0,1,,0,0.0,0,,,,,,0,,0,0,,,4049
ilodiwow,ilodi wow,0xb7554aa650f096019168db2643f2fe815c7b1d10,91992.0,1415.0,88,80,0.9091,75,12,1,2901.500194,2901.500194,2880.500194,0.0,4,0,0.9771964281379015,0.9895612619767858,0.655327342403095,322.0,2234.299446,0,2,112.0,289.75,0.015,1000.0,0.0005,0.028,2,1,,,,0.028,0,0,,,,0.028,0,0,,1,0.0005,1,16.0,0.0005,,,,1,1.0,0,0,,,1333
hyperstrike,Hyperstrike⚡️,0x14ce803e4963e2619491053045fa6bb996828819,5381.0,1219.0,97,86,0.8866,76,20,1,1006.0424899999999,1006.0424899999999,999.297769,0.0,1,2,0.9602030003903854,0.9602030003903854,0.9325541234146396,3568.0,999.297769,0,2,3568.0,3568.0,0.0245,399.0,0.0005,0.028,2,2,0.0089,,,0.028,0,2,,,,0.028,0,0,0.36326530612244895,5,0.00415,4,18.0,0.0015,,,-0.0005744004018596248,2,0.8,0,0,,,130
tdkimber,💎tdk💎,0x057291bd078f28687009ec4f17672adf6fe88423,5255.0,1286.0,83,69,0.8313,66,15,2,5301.363166,5278.356318000001,5083.191194,0.0,11,7,0.9151760832484687,0.9662605435801312,0.7774027931694637,492.0,2024.155764,1,6,1.0,193.54545454545453,0.005,750.0,0.0049,0.028,1,1,0.1,1999.0,,0.028,1,1,,,,0.028,0,0,20.0,1,0.0049,1,24.0,0.0049,,,,1,1.0,6,119,99.0,44.0,243
DjaniWhaleSkul,Djani,0x3a9c9b9165964d2114ea086ef54693f12487fb50,9606.0,1436.0,98,90,0.9184,83,15,0,9954.263404,9943.187104999999,7758.655739,25.630902,8,10,0.939449448465601,0.995267131242741,0.823083101557275,237.0,2551.119583,1,7,3.0,66.875,0.012,3000.0,0.00899,0.028,1,2,,3500.0,,0.028,1,0,,,,0.028,0,0,,2,0.01599,2,24.0,0.00899,,,,1,1.0,5,436,100.5,5.0,2488
RealDuckMaster,duckmaster.eth,0x58eb0848b4242010061359f0a72c81c7a4318810,19470.0,1278.0,88,80,0.9091,73,15,0,3439.867927,3439.867927,3402.2728240000006,0.0,5,5,0.8836366388712248,0.9870615135798338,0.7289882759375816,1160.0,1545.187538,0,4,29.0,561.4,0.01,,,0.028,0,2,,,,0.028,0,0,,,,0.028,0,0,,0,0.0,0,,,,,,0,,5,252,99.2,33.0,37
jennn_sol,jennn,0x4c5bde3ea737f9f9b490e7d16cdc954d29a9a23a,11695.0,1396.0,85,77,0.9059,72,11,2,943.666796,943.666796,729.7557840000001,0.0,3,6,0.8648143706238914,0.8861747811053483,0.5918033789730744,10205.0,507.579719,0,5,662.0,4243.0,0.015,150.0,0.0008,0.028,4,1,0.015,,,0.028,0,1,,,,0.028,0,0,1.0,2,0.0019000000000000002,2,24.0,0.0011,,,,1,1.0,0,0,,,144
byshagrath_,Shagrath,0x760105f66d34877c2bc43c6681a0e40ba2bd5a02,7452.0,1530.0,85,78,0.9176,73,12,0,127.86588600000002,127.86588600000002,96.411719,0.0,1,3,0.900531646321542,0.900531646321542,0.00207255924977336,,,0,2,3349.0,3349.0,0.0025,,0.0005,0.028,0,3,0.012,,,0.028,0,2,,,,0.028,0,0,4.8,1,0.0005,1,19.0,0.0005,,,,1,1.0,3,30,90.8,134.0,0
Daco1008,Daco,0x274e4971a79e30f3e62c3e5b896c868b6bda2572,10945.0,1369.0,83,79,0.9518,68,13,2,469.884101,459.79586800000004,433.059006,0.0,2,3,0.8436639087553801,0.8436639087553801,0.7937299502850537,24065.0,174.134221,0,3,1490.0,12777.5,0.0017,200.0,0.0006,0.028,3,3,0.049,,,0.028,0,1,,,,0.028,0,0,28.82352941176471,2,0.0010999999999999998,2,25.0,0.0006,,,,2,1.0,1,12,64.7,315.0,757
theagnft,ag,0x3ff3d0619a72017a6903d2916d2c7139f32087b9,13875.0,1214.0,63,57,0.9048,47,14,2,2614.2543269999996,2604.0201819999997,2431.119726,0.0,9,15,0.8965186969148797,0.9146666666666666,0.5244464363873179,1972.0,1275.067609,0,7,20.0,379.0,0.0013,130.0,0.0008,0.028,6,2,0.005,,,0.028,0,1,,,,0.028,0,0,3.8461538461538463,4,0.0031,4,0.0,0.001,,,-0.00027871379796781426,2,1.0,0,0,,,2767
depressivehacks,depressivehacks,0x62f2a511ec695c0e118023288bfada69e6511dd8,5805.0,1383.0,77,69,0.8961,59,18,0,666.305558,666.305558,650.8249010000001,0.0,2,5,0.8915070349494262,0.8915070349494262,0.595921370772449,8941.0,571.082143,0,4,3948.0,6444.5,0.0042,100.0,0.00117,0.028,7,1,0.00919999999996,1250.0,,0.028,1,2,,,,0.028,0,0,2.1904761904666668,6,0.00407,3,0.0,0.00117,,,0.0004060944772801826,4,0.5,0,0,,,777
NF_Janner,Janner,0x727223f4b7d2a5830d65c68a24d84590d84a852f,4148.0,1236.0,89,72,0.809,75,13,1,46.486746000000004,46.486746000000004,32.443943,0.0,1,3,0.6851406338174582,0.6851406338174582,0.05837108023522296,,,0,3,10601.0,10601.0,0.009899999999,248.0,0.0005,0.028,5,2,,,,0.028,0,0,,,,0.028,0,0,,1,0.0005,1,18.0,0.0005,,,,1,1.0,0,0,,,10
thejasich,jasich.eth | collab manager,0x2f3fa026f610d9cf32ee2342f2131f7d5cf5af04,21216.0,1654.0,73,70,0.9589,58,15,0,643.041619,643.041619,637.1986870000001,0.0,2,3,0.9017003665177988,0.9017003665177988,0.5225833295115443,9824.0,525.107249,0,3,2930.0,6377.0,0.00189,,0.0012999,0.028,0,2,,,,0.028,0,0,,,,0.028,0,0,,1,0.0012999,1,34.0,0.0012999,,,,0,1.0,0,0,,,433
craigscoinpurse,craigscoinpurse,0xc11212ed8201fa3e8589ee56d106406c0aa0838e,24909.0,1371.0,77,68,0.8831,65,12,0,1821.5268389999999,1811.2875999999999,1786.387589,0.0,3,7,0.9589257099905196,0.9644777094656806,0.8615206949027353,2565.0,1155.483975,0,4,273.0,1344.6666666666667,0.0214,888.0,,0.028,2,4,0.022,,,0.028,0,1,,,,0.028,0,0,1.02803738317757,0,0.0,0,,,,,,0,,0,0,,,2606
chesus,CHESUS🧀,0xa0ca7867d1a314bcad3a06bda01de57ff1b9f763,61179.0,1510.0,86,72,0.8372,71,14,1,21421.008541,21396.920372,11913.289652000001,21.159502,13,5,0.9301823978375986,0.993909988288439,0.7120177354641051,546.0,1983.489933,5,5,1.0,100.46153846153847,0.0999,,,0.028,0,4,,,,0.028,0,0,,,,0.028,0,0,,0,0.0,0,,,,,,0,,3,252,99.7,20.0,0
nftboi_,NFTboi 🥷,0x4ef648ad96db020111a3a0e7bce4ff6e1af3da68,111977.0,2073.0,84,77,0.9167,72,11,1,683.3883500000001,683.3883500000001,635.4385560000001,0.0,3,1,0.8915864318257593,0.8847693937872958,0.7157156950364133,10331.0,501.960612,0,3,105.0,5050.0,0.00149,,0.001,0.028,0,4,0.0222,1500.0,,0.028,2,1,,,,0.028,0,0,14.899328859060404,1,0.001,1,38.0,0.001,,,,0,1.0,0,0,,,719
beausecurity,Beau,0x61c0a442daad8fd45e716b9a35e132d777dd900f,30693.0,1640.0,89,79,0.8876,77,12,0,4806.777602000002,4782.8622110000015,4642.230285000001,0.0,3,1,0.9544659895866099,0.9482142857142857,0.6085817446851656,103.0,4451.614239,1,2,103.0,1021.6666666666666,0.02,,0.0015,0.028,0,1,0.022,,,0.028,0,2,,,,0.028,0,0,1.0999999999999999,1,0.0015,1,0.0,0.0015,,,,1,1.0,0,0,,,62
Senti__23,Senti 🪄,0x853e1e59c056da9c3bbf4e780ac0acbfe88d999a,2728.0,1552.0,87,79,0.908,72,14,1,4577.396028,4566.7375090000005,3539.8437209999997,0.0,5,8,0.9520464193806571,0.9711751662971175,0.7232096304143054,1505.0,1418.387519,1,7,13.0,413.4,0.007,1500.0,0.0012,0.028,1,2,,,,0.028,0,0,,,,0.028,0,0,,1,0.0012,1,31.0,0.0012,,,,0,1.0,4,301,100.8,2.0,4160
what3verman,✨whateverman✨🎙️,0x7c2ba9011a43c3982d9f0835243cef142e0210a6,49650.0,2000.0,107,102,0.9533,83,23,1,2995.151483,2983.995649,2983.288657,0.0,2,1,0.9883625844579615,0.9883625844579615,0.8133776445020613,260.0,2453.894942,0,1,260.0,473.0,0.006,1000.0,0.001,0.028,1,3,0.012,,,0.028,0,1,,,,0.028,0,0,2.0,3,0.0072,3,15.0,0.005,,,-0.0005441057100851528,2,1.0,0,0,,,2934
OGLemur,Lemur,0x29f28959e7383eb874e6f7ff9f6dd5be3de2b5d6,6079.0,1232.0,78,74,0.9487,68,10,0,159.14061099999998,159.14061099999998,35.006113,0.0,2,12,0.6333450619415768,0.6333450619415768,0.48397920215973106,,,0,6,239.0,2675.0,0.0098999999,100.0,0.0005,0.028,1,1,,,,0.028,0,0,,,,0.028,0,0,,3,0.0018999999999999998,3,16.0,0.0008,,,-0.0001686319489102534,3,1.0,1,1,0.3,1039.0,0
ZKernaut,ZK-Messirve ✳️,0xfa57025a2bc81a612216441dd299381b3718efce,1328.0,1214.0,79,74,0.9367,64,15,0,455.08469599999995,455.08469599999995,434.652866,14.250212,1,3,0.9686147186147186,0.9686147186147186,0.9512508563557935,,,0,1,145.0,145.0,0.00148,100.0,0.0007,0.028,3,5,0.007,,0.001,0.028,0,1,,,,0.028,0,0,4.72972972972973,7,0.005299999999999999,5,0.0,0.0009,0.001,,-8.698641659062583e-05,4,0.7142857142857143,1,20,90.8,136.0,386
chefgoose,Chef Goose,0xaccbe4a95776c87b7ec8249bac85e4b524be0c0b,10969.0,1260.0,79,74,0.9367,59,20,0,606.1089000000001,606.1089000000001,483.91256500000003,0.0,2,1,0.8157044960129197,0.8157044960129197,0.47892857673289674,11983.0,433.877716,0,1,7910.0,9946.5,0.00259999996,400.0,0.0007,0.028,1,3,0.012,,,0.028,0,1,,,,0.028,0,0,4.6153846863905335,3,0.002,3,23.0,0.0007,,,6.335977825740678e-06,2,1.0,1,6,3.8,909.0,62
ProofOfEly,Ely,0x253a41571830dca332724dff29afb8960ffccdf6,43279.0,1642.0,105,77,0.7333,83,21,1,30109.692961,30073.826631,26094.829847000008,0.0,17,0,0.9885672474420408,0.9971364287175292,0.7288632269187438,102.0,4482.970846,3,6,1.0,30.41176470588235,0.15,,,0.028,0,1,,4500.0,,0.028,3,0,5.0,,,0.028,0,1,,0,0.0,0,,,,,,0,,1,126,98.7,52.0,19919
camolNFT,camol,0xcb2940837b919e86899d62c19242fa49d3821f47,70161.0,1665.0,86,79,0.9186,74,10,2,9742.844831,9697.200521,9577.745381,7.017533,9,3,0.9400746697537208,0.984699849592958,0.7730801628285259,47.0,6091.253603,0,6,4.0,108.625,0.01,2000.0,0.0012,0.028,1,2,0.028,,,0.028,0,2,,,,0.028,0,0,2.8,2,0.0072,2,16.0,0.006,,,,2,1.0,0,0,,,2749
