rank,xHandle,displayName,tier,compositeScore,dim_performance,dim_market,dim_ecosystem,dim_reach,totalXeetsExclXeetsgiving,competitiveTournamentCount,avgDifficultyAdjustedPercentile,signalRatioAvg,osFloorCommon,ethSaleVolume,highestSaleCommon,deckReachScore,followers
366,AdrewXvii,ADREW from XVII.,Common,21.43770971530033,12.988264688067837,32.51504149117615,24.85527457039085,26.943345857227605,238.145898,2,0.7616376612690068,0.6930658474717942,0.0014,0.056888879999999996,0.00165,31.5,8533.0
367,BuzzMalx,Buzz,Common,21.04043880769283,12.179335756107408,25.51586527346767,37.67327343199437,17.164425548744312,164.348783,1,0.717037532764486,0.8421713677715945,0.0017,0.039649000000000004,0.0015,52.4,6927.0
368,bitrusxbt,bitrusxbt,Common,21.03845766343342,11.322001817080556,26.819690459358053,12.474358974358976,46.955803836266554,292.200983,2,0.8205190711676277,0.5182131644786946,0.0014,0.044839999999990006,0.0014,3.3,2011.0
369,GrafinkaVi,Vi,Common,20.762574504922053,0.0,49.11651519968908,56.820512820512825,1.6318963812537077,0.0,0,,,0.001999,0.1048195,0.0016,86.4,1500.0
370,defi_explora,m0h,Common,20.516836646734895,13.741368867353117,47.655134232265844,8.951774001192609,27.691417836662055,256.450249,1,0.7842953544141431,0.8349699017195376,0.001,0.05859989999999999,0.0035,,18419.0
371,darkanft,D A R K A,Common,19.767432293998517,12.457046234605286,51.01577307304237,12.16666666666667,20.423867905873045,33.041158,1,0.6801508806320353,0.9281716736031975,0.0019,0.09906299899,0.0025,0.3,1764.0
372,YatMuseum,✨ 🐐 ✨,Common,19.18044286070918,4.6412275388653335,64.63314753284823,7.5128205128205146,29.041032232548943,68.786296,1,0.8034690665003416,0.011228233036770313,0.00119987,0.17495999999991999,0.009,,24824.0
373,imho_nft,imho,Common,18.958494544245816,15.79822834645669,31.398039772140947,17.629058925570558,17.79424560015819,232.679969,2,0.7261104561953218,0.8224601553419739,0.001249,0.031726987000000005,0.0021,9.0,5032.0
374,jowenNFT,Jowen.eth 🔸,Common,18.303159146569243,9.168155663234403,42.195201356213666,18.828136011275554,18.96391140992683,170.142227,2,0.7584170354173758,0.47300750891038534,0.0027999,0.046098999999989995,0.002899,19.2,8890.0
375,SHWEPPS_,SHWEPPS,Common,17.48878557267809,6.247955784373106,38.94109652060514,7.5128205128205146,36.477654736009484,170.72711300000003,2,0.6709812969115294,0.1393188090103933,0.001,0.055910980000000006,0.00179898,,2042.0
376,doc_noonoo,doc_noonoo,Common,17.152915759151774,14.900262467191599,31.286624085434354,12.195289206917115,16.98447696262606,207.255983,1,0.7497852880486309,0.9517086257322763,0.004,0.039577,0.002,0.3,5080.0
377,bull_boiy,bull🪴,Common,16.959110531067065,11.236321421360792,38.03083879672328,19.512820512820515,10.236404983191616,25.579515999999998,1,0.6563604502658231,0.884469222732701,0.0026,0.042438000000000003,0.0023,14.1,821.0
378,voxelqueen,VQ,Common,16.57558579243407,11.77849283262669,12.32080284172854,14.557075676261725,32.16185485465691,277.693377,2,0.7940580441287173,0.5311559072338822,,0.0031999999999999997,0.0012,6.9,13385.0
379,GaspodeWD,GaspodeWD 🎮🎙️📽️,Common,16.444515630603757,8.413108217242074,32.89585892441049,9.687239117471677,28.742831718410123,125.754764,2,0.7117823944533227,0.4700181094537891,0.00197,0.055029988999999994,0.0013,0.3,12483.0
380,adriadri,Adri 💜,Common,16.4375522821797,0.0,29.643977141493263,51.967365967365964,0.1923076923076923,0.0,0,,,0.0029,0.044278,0.0022,85.9,
381,0xBellinili,Bellinili,Common,16.403359510018916,7.048405007066425,36.68417536959792,20.170163170163175,16.50632786236899,34.613278,1,0.6560634411476433,0.7158293346366195,0.00119,0.07111899999999001,0.005,17.4,1192.0
382,Sk0rpETH,Sk0rp.eth,Common,16.273066434119663,8.58976882697355,42.73557403269437,9.556425163983306,20.285248170852284,123.51609300000001,2,0.7105181398853118,0.4965046846178086,0.001997,0.10934200000000002,0.0013,0.3,3258.0
383,Just_Jibon,Nazrul Islam Jibon,Common,14.569669865833898,4.8871391076115485,24.30393570208516,24.663170163170168,15.994759738975675,64.571303,1,0.8066470640648669,0.027618162433150434,0.0012,0.027290000000000002,0.0018,27.6,8441.0
384,NF_Janner,Janner,Common,14.562569190935118,2.827629719362002,46.38855693856765,9.512820512820515,21.143662250346054,46.486746000000004,1,0.6851406338174582,0.05837108023522296,0.00099,0.08142000000000002,0.0027,0.3,4148.0
385,fud_berry,berry,Common,14.510217844114159,0.0,36.85465747223531,12.156177156177158,30.930492386790583,3.852729,0,,,0.001379,0.03012696,0.0056,1.5,33231.0
386,666Sixpaths,Sixpaths🐸,Common,13.159592248155796,2.300121138703816,28.83820416345836,20.949883449883455,15.24668775954123,52.483119,1,0.6283227895096379,0.3867526143982164,0.00094999,0.04558999999998001,0.0019,15.3,3667.0
387,0xrif0,RiF0,Common,11.94724482930302,0.0,52.11848979647843,7.5128205128205146,12.007613209412694,12.903563,0,,,0.0009499,0.12538579999999996,0.0024,,1796.0
388,juaneth77,Juan.eth,Common,11.607338792084496,0.0,22.501820057879673,9.512820512820515,30.220585327269134,50.09019599999999,0,,,0.0018,0.020999999999999998,0.0015,0.3,2740.0
389,J0xhen,Jochen,Common,11.250799334597382,0.0,27.747451927099565,30.41841491841492,0.46223057148507013,0.0,0,,,0.002198,0.0432479,0.0011999,43.5,305.0
390,senzer,Senzer,Common,10.539508515651155,0.0,37.52759713410075,16.722610722610728,5.320842396677873,0.0,0,,,0.00299,0.04872800000000001,0.0016,9.5,5119.0
391,LittleBladed,LittleBladed,Common,6.159861499548409,0.0,15.587505743858916,16.292540792540795,0.3722562784259442,0.0,0,,,0.001197,0.035349,0.0014,15.6,97.0
